ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,URBANICITY,CLM_COUNT,EXPOSURE
338434340,0,9-Nov-39,60,0,15,149000,No,,Yes,M,Doctors,Doctor,6,Private,20570,7,Minivan,no,No,2,0,13,Highly Urban/ Urban,0,1
809228729,1,15-Dec-55,43,3,15,48000,No,189000,Yes,F,Below High School,Blue Collar,58,Private,21210,6,Minivan,no,No,5,0,1,Highly Urban/ Urban,0,0.402
702857598,0,30-Oct-46,53,0,6,56000,No,214000,Yes,F,Doctors,Doctor,10,Private,6800,4,SUV,no,No,0,0,14,Highly Urban/ Urban,0,1
83085878,0,21-Jun-53,46,0,12,216000,No,545000,Yes,M,Doctors,Manager,44,Commercial,39130,4,Panel Truck,no,No,0,4493,13,Highly Urban/ Urban,3,0.705
786298380,0,13-Nov-62,37,0,9,183000,No,,No,M,Masters,Unknown,45,Commercial,23500,4,Panel Truck,yes,No,1,0,18,Highly Rural/ Rural,0,1
972082697,0,7-Sep-48,51,0,12,85000,No,249000,Yes,F,Bachelors,Manager,25,Private,25860,4,Sports Car,no,Yes,1,0,8,Highly Urban/ Urban,0,1
228836936,0,25-Feb-61,38,0,12,104000,No,,No,M,Masters,Lawyer,47,Private,19450,4,Minivan,yes,No,1,0,18,Highly Urban/ Urban,0,1
156788842,0,6-Jun-47,52,0,13,33000,No,133000,Yes,M,Below High School,Blue Collar,32,Private,9960,6,Pickup,yes,No,0,0,1,Highly Urban/ Urban,0,1
219754330,0,16-Nov-51,48,0,14,,No,309000,No,M,Bachelors,Blue Collar,47,Commercial,17690,4,Van,yes,No,2,4164,8,Highly Urban/ Urban,4,0.339
531895374,0,2-Jul-44,55,0,14,70000,No,284000,Yes,F,High School,Blue Collar,21,Commercial,22740,6,Sports Car,no,No,4,1356,1,Highly Urban/ Urban,4,0.327
982093332,0,25-Nov-65,33,3,17,7000,No,76000,Yes,M,Below High School,Clerical,25,Private,12480,6,Minivan,yes,No,2,0,1,Highly Rural/ Rural,0,1
9697388,0,15-Mar-68,31,2,13,40000,No,200000,Yes,M,High School,Clerical,47,Private,4600,13,Pickup,no,No,0,0,,Highly Urban/ Urban,0,1
705372363,0,21-Jun-75,24,3,15,13000,No,105000,Yes,F,High School,Clerical,38,Private,3900,1,SUV,no,No,7,1089,1,Highly Urban/ Urban,2,1
512956250,0,16-Jan-66,33,4,,0,No,,Yes,M,High School,Student,58,Private,6100,5,Minivan,yes,No,6,0,1,Highly Urban/ Urban,0,1
5268940,0,22-Apr-63,36,3,0,0,No,,Yes,F,Bachelors,Student,58,Commercial,5100,1,SUV,no,No,3,4363,10,Highly Urban/ Urban,2,0.891
197331534,0,21-Jul-72,27,0,12,42000,No,139000,No,F,Below High School,Blue Collar,47,Private,5730,1,SUV,no,Yes,3,3790,6,Highly Urban/ Urban,1,0.366
306178262,0,26-May-46,53,0,13,187000,No,477000,Yes,F,Masters,Unknown,43,Commercial,38700,3,Panel Truck,no,No,0,0,13,Highly Urban/ Urban,0,1
185420697,0,10-May-60,39,2,13,13000,Yes,,No,F,Below High School,Clerical,23,Private,5400,4,Sports Car,no,No,7,4144,4,Highly Urban/ Urban,2,0.327
391361740,0,4-Apr-67,32,3,0,0,No,,Yes,F,Below High School,Home Maker,55,Private,2530,1,Sports Car,no,No,2,0,1,Highly Rural/ Rural,0,1
150380035,0,28-Feb-56,43,2,15,16000,No,108000,Yes,M,Below High School,Clerical,19,Private,22240,7,Van,no,No,0,0,7,Highly Rural/ Rural,0,1
839627938,0,29-Sep-47,52,0,11,87000,No,,No,M,High School,Blue Collar,53,Commercial,15360,6,Minivan,no,No,2,0,9,Highly Rural/ Rural,0,1
955298287,0,16-Jul-49,50,0,11,46000,No,,No,F,Masters,Manager,15,Private,11120,7,SUV,no,No,2,0,14,Highly Urban/ Urban,0,1
772521714,0,16-Jan-48,51,0,10,205000,No,,No,M,Doctors,Doctor,32,Private,22040,3,Van,no,No,0,0,18,Highly Urban/ Urban,0,1
384332699,1,27-Dec-53,45,2,15,65000,No,232000,Yes,F,Bachelors,Blue Collar,57,Commercial,30870,1,Pickup,no,Yes,4,4303,12,Highly Urban/ Urban,5,0.63
143029080,0,30-Jan-46,53,0,10,82000,No,269000,Yes,F,Bachelors,Professional,18,Private,16200,6,SUV,no,No,2,22638,12,Highly Urban/ Urban,5,0.408
491181019,0,30-May-57,42,0,15,74000,No,,No,F,Masters,Lawyer,33,Private,13060,1,Minivan,no,Yes,4,2027,8,Highly Urban/ Urban,2,1
430513091,0,14-Jan-52,47,0,12,36000,No,175000,Yes,F,Below High School,Blue Collar,16,Private,9810,4,SUV,no,No,0,0,7,Highly Rural/ Rural,0,0.528
914413360,1,14-Jan-58,41,2,15,31000,No,121000,Yes,F,High School,Clerical,32,Private,9980,1,Sports Car,no,No,1,0,1,Highly Rural/ Rural,0,1
899324979,0,20-Jun-50,49,0,13,41000,No,172000,Yes,M,Doctors,Lawyer,49,Private,15400,3,Minivan,no,No,5,0,20,Highly Urban/ Urban,0,1
99001090,0,4-Mar-54,45,0,13,48000,No,158000,No,F,Masters,Lawyer,24,Private,10780,1,SUV,no,No,0,0,14,Highly Urban/ Urban,0,1
162650357,0,28-Jun-47,52,0,11,26000,No,154000,Yes,F,High School,Clerical,43,Private,9280,3,SUV,no,No,0,0,7,Highly Rural/ Rural,0,1
824014076,0,19-Jan-49,50,0,13,124000,No,,No,F,Bachelors,Clerical,46,Private,14880,1,Minivan,no,Yes,7,2213,10,Highly Urban/ Urban,2,0.381
431942614,0,6-Mar-48,51,0,8,52000,No,181000,Yes,M,Bachelors,Manager,39,Commercial,27930,7,Panel Truck,no,No,1,0,11,Highly Urban/ Urban,0,1
264990259,0,3-Sep-42,57,1,14,19000,No,,Yes,F,Masters,Home Maker,68,Private,3380,13,Sports Car,no,No,0,0,14,Highly Rural/ Rural,0,1
26465136,0,14-Apr-54,45,2,14,1000,No,90000,Yes,F,Masters,Lawyer,30,Private,12470,1,SUV,no,No,0,0,12,Highly Urban/ Urban,0,1
791714037,0,25-Jun-49,50,0,0,0,No,64000,No,F,Bachelors,Home Maker,33,Private,11050,6,SUV,no,No,0,0,9,Highly Urban/ Urban,0,1
877178697,0,19-Jan-58,41,0,6,0,No,86000,Yes,F,High School,Home Maker,42,Private,5340,7,Sports Car,no,No,0,0,1,Highly Urban/ Urban,0,1
573265015,0,30-Dec-52,46,0,11,62000,No,225000,Yes,M,High School,Professional,27,Private,11470,10,Minivan,yes,No,0,0,8,Highly Rural/ Rural,0,1
978330238,0,25-May-59,40,0,13,32000,No,134000,Yes,M,High School,Manager,24,Commercial,12190,4,Pickup,yes,No,0,0,1,Highly Urban/ Urban,0,1
877774863,0,20-Mar-51,48,0,16,57000,No,225000,Yes,F,Bachelors,Professional,13,Private,7640,6,Sports Car,no,No,0,0,1,Highly Urban/ Urban,0,1
774223374,0,27-Apr-53,46,0,6,78000,No,226000,Yes,M,High School,Blue Collar,34,Commercial,20820,1,Minivan,yes,No,0,0,1,Highly Urban/ Urban,0,1
449152013,0,17-Mar-42,57,0,13,50000,No,,No,F,Below High School,Blue Collar,64,Private,15110,6,Minivan,no,No,0,0,1,Highly Rural/ Rural,0,1
351021322,0,8-Jul-53,46,0,10,82000,No,278000,No,F,Masters,Lawyer,5,Private,14290,1,Minivan,no,No,0,0,13,Highly Urban/ Urban,0,1
61725370,0,16-May-42,57,0,13,43000,No,,No,F,Bachelors,Professional,61,Private,11550,9,SUV,no,No,5,1479,14,Highly Urban/ Urban,1,0.408
36109311,0,3-Feb-40,59,0,17,86000,No,277000,Yes,F,Doctors,Doctor,53,Private,24580,4,Pickup,no,No,2,2883,14,Highly Urban/ Urban,6,1
608531761,0,2-Jan-45,54,0,13,53000,No,194000,Yes,F,Bachelors,Professional,32,Private,14630,4,SUV,no,No,2,0,11,Highly Urban/ Urban,0,0.972
762523260,0,29-Sep-68,31,1,9,90000,No,223000,Yes,M,Below High School,Manager,45,Commercial,21950,6,Van,yes,No,3,0,1,Highly Urban/ Urban,0,0.075
260262372,0,3-Jul-66,33,2,13,14000,No,119000,Yes,F,Below High School,Clerical,26,Private,3480,9,Sports Car,no,No,0,0,,Highly Rural/ Rural,0,1
989669607,0,12-Sep-64,35,1,15,117000,No,350000,Yes,M,Bachelors,Manager,49,Commercial,16670,6,Van,yes,No,1,0,1,Highly Urban/ Urban,0,1
650499609,0,3-Feb-61,38,0,0,0,No,,Yes,F,Bachelors,Student,53,Private,3430,6,SUV,no,Yes,1,1005,11,Highly Urban/ Urban,5,0.948
590669743,0,4-Mar-55,44,0,12,30000,No,,No,M,Below High School,Clerical,26,Private,8880,10,Pickup,yes,No,0,0,1,Highly Urban/ Urban,0,1
699842192,0,14-Nov-69,30,3,13,19000,Yes,120000,No,M,Below High School,Blue Collar,29,Commercial,31460,6,Panel Truck,yes,No,4,0,6,Highly Urban/ Urban,0,1
694317803,1,21-Jun-56,43,1,12,42000,No,170000,Yes,F,High School,Clerical,37,Private,12190,6,Minivan,no,No,0,0,1,Highly Urban/ Urban,0,1
434092377,0,9-Oct-50,49,0,12,55000,No,230000,No,F,High School,Blue Collar,60,Commercial,11910,13,SUV,no,No,0,0,1,Highly Rural/ Rural,0,0.246
336934366,0,27-Nov-69,29,4,0,0,No,,Yes,M,High School,Student,11,Commercial,13900,1,Minivan,yes,No,9,6319,8,Highly Urban/ Urban,3,0.84
857718623,0,1-Oct-77,22,2,10,23000,No,122000,Yes,F,Masters,Unknown,34,Private,3700,6,Sports Car,yes,No,8,0,6,Highly Urban/ Urban,0,1
291344052,0,8-Jan-46,53,0,13,60000,No,246000,Yes,F,Bachelors,Home Maker,50,Private,9560,7,SUV,no,No,2,0,1,Highly Urban/ Urban,0,0.012
234885740,0,27-Nov-60,38,2,10,60000,Yes,207000,No,M,Bachelors,Professional,33,Commercial,11310,1,Pickup,no,No,0,0,6,Highly Rural/ Rural,0,1
957801896,0,5-Jun-52,47,0,13,53000,No,193000,Yes,M,Bachelors,Professional,27,Commercial,6200,10,Pickup,no,Yes,3,0,12,Highly Urban/ Urban,0,1
73552947,0,21-Dec-43,55,0,13,81000,No,,Yes,M,Masters,Unknown,36,Commercial,26960,1,Panel Truck,yes,No,0,0,16,Highly Rural/ Rural,0,1
483658286,0,18-Jul-57,42,1,15,32000,No,144000,Yes,M,Bachelors,Blue Collar,13,Commercial,8860,6,Pickup,no,No,0,0,12,Highly Urban/ Urban,0,1
346585575,0,9-Nov-42,57,0,13,44000,No,197000,Yes,M,Bachelors,Blue Collar,56,Commercial,12900,1,Minivan,yes,No,0,0,1,Highly Rural/ Rural,0,1
280841883,0,24-Apr-52,47,0,12,32000,No,172000,Yes,M,Below High School,Blue Collar,25,Commercial,9400,4,Pickup,yes,No,5,0,1,Highly Urban/ Urban,0,1
720107199,0,17-Nov-68,31,3,4,62000,No,241000,Yes,F,Bachelors,Manager,42,Private,10840,10,SUV,no,No,0,0,17,Highly Urban/ Urban,0,1
73710290,0,3-Aug-41,58,0,13,84000,No,279000,Yes,M,Masters,Unknown,23,Private,12340,1,Minivan,no,No,0,0,12,Highly Urban/ Urban,0,1
5103700,0,21-Mar-52,47,0,14,45000,No,175000,Yes,F,High School,Blue Collar,43,Commercial,10730,6,SUV,no,No,0,0,1,Highly Urban/ Urban,0,0.06
468729757,0,24-Apr-51,48,0,11,79000,No,284000,Yes,M,Bachelors,Manager,26,Private,6300,1,Pickup,no,No,3,0,13,Highly Urban/ Urban,0,1
2723173,2,10-Sep-60,39,3,0,0,Yes,,No,F,Doctors,Home Maker,30,Commercial,22810,1,Pickup,no,Yes,0,5996,19,Highly Urban/ Urban,4,0.711
19049127,0,4-Sep-63,36,0,,23000,No,137000,Yes,F,Below High School,Clerical,57,Private,13070,1,SUV,no,Yes,5,0,1,Highly Urban/ Urban,0,0.573
279799481,0,21-Feb-60,39,0,14,93000,No,245000,Yes,M,Bachelors,Professional,29,Private,14710,1,Minivan,yes,No,0,0,1,Highly Rural/ Rural,0,1
96622902,1,12-Aug-58,41,3,15,6000,No,,Yes,F,High School,Student,40,Private,14370,1,Sports Car,no,No,1,2102,1,Highly Urban/ Urban,3,0.714
550261497,0,6-Oct-49,50,0,13,64000,No,180000,Yes,F,Bachelors,Professional,73,Private,12950,6,Sports Car,no,Yes,4,0,15,Highly Rural/ Rural,0,1
853266389,1,23-Jul-63,36,2,8,88000,Yes,,No,F,Bachelors,Professional,20,Private,19050,1,Minivan,no,Yes,5,12536,13,Highly Urban/ Urban,2,0.126
991182013,0,7-Feb-53,46,0,6,41000,No,139000,Yes,M,Bachelors,Professional,26,Commercial,22610,9,Panel Truck,yes,No,3,4979,8,Highly Urban/ Urban,6,1
151384507,0,5-Sep-47,52,0,10,161000,No,431000,No,F,Doctors,Doctor,41,Private,22480,7,Minivan,no,No,1,0,10,Highly Urban/ Urban,0,1
803383169,0,26-Aug-53,46,0,14,50000,No,163000,Yes,F,Bachelors,Blue Collar,55,Commercial,27620,1,Pickup,no,No,0,1102,6,Highly Urban/ Urban,4,1
140817281,0,7-Apr-69,30,1,12,43000,No,151000,Yes,M,High School,Clerical,49,Private,8850,8,Pickup,yes,Yes,5,5007,10,Highly Urban/ Urban,2,0.006
929891515,0,24-Jul-46,53,0,,40000,No,195000,No,M,High School,Clerical,27,Private,10850,11,Minivan,yes,No,0,0,10,Highly Urban/ Urban,0,1
657017078,0,9-Jul-43,56,0,14,68000,No,,No,F,Bachelors,Professional,62,Private,8900,6,SUV,no,No,7,4167,8,Highly Urban/ Urban,2,0.534
99527597,1,18-May-47,52,1,,46000,Yes,185000,No,F,Bachelors,Professional,44,Commercial,30160,6,Pickup,no,No,3,0,10,Highly Rural/ Rural,0,0.747
304660699,0,1-Feb-52,47,0,9,34000,No,,No,M,High School,Blue Collar,28,Commercial,9640,6,Pickup,no,Yes,7,2493,7,Highly Urban/ Urban,1,1
360133721,0,26-Apr-66,33,3,15,9000,No,,Yes,F,High School,Student,35,Private,17970,6,Minivan,no,No,4,0,8,Highly Urban/ Urban,0,1
578071481,0,14-Sep-44,55,0,11,98000,No,233000,Yes,F,Bachelors,Manager,35,Private,9790,4,SUV,no,No,1,0,7,Highly Urban/ Urban,0,1
284849288,0,23-Jan-47,52,0,12,73000,No,240000,No,M,Bachelors,Blue Collar,19,Commercial,9800,1,Minivan,yes,Yes,0,3780,11,Highly Urban/ Urban,1,1
367189919,0,2-Sep-62,37,0,0,0,No,,No,F,High School,Home Maker,54,Private,14400,4,Minivan,no,No,0,0,,Highly Rural/ Rural,0,0.882
146260479,0,9-Jun-55,44,0,8,69000,No,,No,M,Masters,Manager,23,Private,10630,1,Pickup,yes,No,0,0,14,Highly Urban/ Urban,0,1
453314305,0,11-Jun-54,45,3,16,61000,No,190000,Yes,F,Masters,Manager,27,Commercial,33160,1,Van,no,No,0,0,28,Highly Urban/ Urban,0,1
655182815,0,18-Jan-47,52,0,13,2000,No,,Yes,F,High School,Home Maker,40,Private,1670,1,Sports Car,no,No,0,0,1,Highly Rural/ Rural,0,1
302727809,1,19-Mar-42,57,2,16,119000,Yes,343000,No,M,Doctors,Unknown,60,Commercial,37130,6,Panel Truck,no,No,2,78874,12,Highly Urban/ Urban,3,0.408
153223200,0,7-Mar-48,51,0,7,55000,No,,No,F,Masters,Unknown,26,Commercial,28290,1,Pickup,no,No,3,0,21,Highly Urban/ Urban,0,1
14489942,1,8-Jun-57,42,2,15,22000,No,127000,Yes,M,Masters,Lawyer,30,Private,7920,6,Pickup,yes,No,0,0,15,Highly Urban/ Urban,0,1
197703607,0,10-Nov-53,46,0,5,112000,No,317000,Yes,M,Bachelors,Professional,44,Commercial,30630,6,Panel Truck,yes,No,1,0,,Highly Rural/ Rural,0,0.777
908411110,0,8-Aug-61,38,0,12,107000,No,291000,Yes,M,Bachelors,Blue Collar,5,Commercial,16030,1,Minivan,no,No,4,3101,12,Highly Urban/ Urban,4,0.987
910313436,0,23-Feb-41,58,0,12,73000,No,251000,Yes,M,Bachelors,Professional,37,Commercial,24130,6,Panel Truck,no,No,3,5313,1,Highly Urban/ Urban,4,0.762
715001655,1,12-Mar-63,36,2,13,57000,No,189000,Yes,F,Bachelors,Clerical,34,Private,13520,6,SUV,no,No,0,0,13,Highly Rural/ Rural,0,1
5489257,2,12-Sep-58,41,2,13,,No,283000,Yes,F,Bachelors,Blue Collar,27,Commercial,14260,3,SUV,no,No,3,0,9,Highly Urban/ Urban,0,1
153651182,0,19-Aug-57,42,0,12,65000,No,211000,Yes,F,Masters,Lawyer,9,Private,12200,3,SUV,no,No,2,0,6,Highly Urban/ Urban,0,1
251750409,0,3-Mar-60,39,2,12,4000,Yes,,No,F,High School,Student,69,Commercial,16230,14,Minivan,no,Yes,2,0,7,Highly Rural/ Rural,0,1
115937071,0,29-Oct-83,16,3,11,12000,No,75000,Yes,M,High School,Clerical,51,Private,4270,4,Minivan,yes,No,2,3562,11,Highly Urban/ Urban,5,1
712358057,0,12-Oct-53,46,0,12,100000,No,347000,Yes,F,Masters,Manager,5,Private,16100,13,SUV,no,No,0,0,,Highly Urban/ Urban,0,1
112814971,0,21-Jan-52,47,0,14,35000,No,180000,Yes,M,Bachelors,Manager,26,Private,9700,4,Pickup,no,No,0,0,8,Highly Urban/ Urban,0,1
158952625,0,16-Nov-56,43,0,10,69000,No,257000,Yes,M,Masters,Professional,53,Private,9690,4,Pickup,yes,Yes,2,0,15,Highly Urban/ Urban,0,0.564
217665178,0,18-Dec-49,49,0,10,83000,No,279000,Yes,F,Masters,Manager,44,Private,14670,6,SUV,no,No,0,0,21,Highly Urban/ Urban,0,1
55524088,0,18-Feb-71,28,1,,21000,No,123000,Yes,F,High School,Home Maker,5,Private,11440,4,SUV,no,No,0,0,1,Highly Urban/ Urban,0,1
904808608,0,16-Oct-37,62,0,14,41000,No,199000,Yes,M,Bachelors,Professional,64,Commercial,19540,4,Pickup,yes,No,4,0,,Highly Rural/ Rural,0,1
563009193,0,17-Sep-49,50,0,14,25000,No,,No,F,Bachelors,Clerical,38,Private,20230,12,SUV,no,No,0,0,9,Highly Rural/ Rural,0,1
513469194,0,7-Jun-53,46,0,6,85000,No,266000,No,M,Masters,Manager,44,Private,23270,7,Minivan,no,No,2,0,9,Highly Urban/ Urban,0,1
45046599,0,18-Jul-39,60,0,13,136000,No,,No,M,Masters,Professional,21,Commercial,34800,13,Panel Truck,no,No,0,4859,11,Highly Urban/ Urban,2,1
858966351,0,16-Oct-42,57,0,15,,No,167000,Yes,F,High School,Blue Collar,56,Private,12370,10,Minivan,no,No,0,0,11,Highly Rural/ Rural,0,1
988809247,0,18-Sep-58,41,0,13,29000,No,137000,Yes,M,High School,Clerical,21,Private,13910,6,Minivan,yes,No,0,0,,Highly Rural/ Rural,0,1
342815012,1,5-Mar-60,39,1,15,22000,No,164000,Yes,F,High School,Clerical,11,Private,11490,7,Sports Car,no,No,2,6042,2,Highly Rural/ Rural,2,1
451527947,0,13-Jan-46,53,0,13,243000,No,540000,Yes,M,Doctors,Unknown,27,Commercial,33070,6,Panel Truck,yes,No,0,0,15,Highly Urban/ Urban,0,1
798286468,0,1-Apr-46,53,0,15,74000,No,225000,Yes,M,Masters,Lawyer,49,Private,21190,4,Van,yes,No,0,0,18,Highly Rural/ Rural,0,1
99663482,0,26-Nov-60,38,0,6,149000,No,391000,Yes,M,Masters,Unknown,30,Commercial,20880,1,Van,no,No,0,0,18,Highly Urban/ Urban,0,1
30585983,0,28-Mar-54,45,1,15,33000,No,,Yes,F,Bachelors,Student,39,Commercial,11490,11,SUV,no,No,0,0,10,Highly Urban/ Urban,0,1
142190270,0,14-Feb-60,39,3,13,164000,Yes,422000,No,F,Doctors,Manager,16,Private,39520,7,Van,no,No,0,0,13,Highly Urban/ Urban,0,0.375
19803940,0,28-Aug-59,40,0,,58000,No,203000,Yes,M,High School,Professional,46,Commercial,34050,1,Panel Truck,no,No,2,0,6,Highly Urban/ Urban,0,0.675
509887154,0,26-Dec-45,53,0,11,31000,No,,No,M,Masters,Lawyer,29,Private,14880,1,Minivan,yes,No,2,0,9,Highly Rural/ Rural,0,1
519840483,0,4-Jul-59,40,0,7,34000,No,156000,Yes,F,High School,Clerical,36,Commercial,20290,6,Pickup,no,No,0,0,1,Highly Rural/ Rural,0,1
886539014,0,10-Jan-51,48,0,11,65000,No,189000,No,F,High School,Blue Collar,5,Commercial,8020,4,SUV,no,No,0,7619,1,Highly Urban/ Urban,2,0.327
501758579,0,19-Mar-46,53,0,,68000,No,,No,F,Bachelors,Manager,54,Private,23340,1,Sports Car,no,No,0,0,10,Highly Urban/ Urban,0,0.885
148000982,0,2-Oct-56,43,0,12,0,No,120000,Yes,F,Below High School,Home Maker,44,Private,1500,4,Sports Car,no,No,1,0,1,Highly Rural/ Rural,0,1
484833042,0,8-May-44,55,0,10,124000,No,,No,M,Masters,Manager,36,Private,38230,1,Minivan,yes,No,1,0,8,Highly Urban/ Urban,0,1
534146705,0,5-Dec-48,50,0,13,175000,No,499000,Yes,F,Doctors,Unknown,44,Commercial,34250,7,Pickup,no,No,3,0,4,Highly Urban/ Urban,0,1
168068074,0,9-Feb-52,47,0,,0,No,,Yes,M,High School,Student,33,Commercial,6620,1,Pickup,yes,No,1,2738,8,Highly Urban/ Urban,1,1
113640659,0,13-May-51,48,0,12,52000,No,167000,Yes,F,High School,Professional,31,Private,14140,1,SUV,no,Yes,0,4941,1,Highly Urban/ Urban,3,1
632514834,0,16-Nov-58,41,3,12,52000,Yes,,No,F,High School,Clerical,25,Private,5600,6,SUV,no,No,5,0,1,Highly Urban/ Urban,0,1
214961196,2,14-Dec-56,42,2,13,30000,No,112000,Yes,F,High School,Clerical,67,Private,18950,6,SUV,no,No,0,0,10,Highly Urban/ Urban,0,1
255890039,0,18-Feb-59,40,0,7,83000,No,,No,F,Bachelors,Blue Collar,51,Commercial,13780,11,SUV,no,No,0,1842,9,Highly Urban/ Urban,5,1
627882617,0,25-Apr-57,42,0,12,131000,No,383000,No,M,Doctors,Unknown,30,Commercial,23300,6,Panel Truck,yes,No,3,0,14,Highly Urban/ Urban,0,0.207
266622586,0,26-May-59,40,0,6,18000,No,,No,M,High School,Student,54,Commercial,10940,11,Pickup,no,No,1,0,9,Highly Rural/ Rural,0,1
628558026,0,22-Nov-47,51,0,13,121000,No,343000,Yes,F,Masters,Lawyer,16,Private,19270,9,SUV,no,No,3,0,10,Highly Urban/ Urban,0,0.981
374054250,0,1-Dec-49,49,0,15,29000,No,164000,Yes,M,High School,Blue Collar,31,Commercial,23370,7,Panel Truck,no,No,0,0,1,Highly Urban/ Urban,0,1
401442272,0,27-Mar-43,56,0,13,105000,No,324000,Yes,M,Bachelors,Professional,63,Private,33150,1,Minivan,no,No,0,0,1,Highly Rural/ Rural,0,1
179424588,0,26-Jan-35,64,0,15,19000,No,,No,M,Bachelors,Manager,31,Private,28640,7,Minivan,yes,No,0,0,7,Highly Urban/ Urban,0,1
457270139,0,21-Jun-49,50,0,13,53000,No,174000,Yes,M,High School,Blue Collar,37,Commercial,9980,3,Pickup,yes,No,4,5032,1,Highly Urban/ Urban,5,1
37014855,3,2-Mar-55,44,3,,115000,No,319000,Yes,M,Masters,Unknown,37,Commercial,28630,1,Panel Truck,no,Yes,9,2522,16,Highly Urban/ Urban,2,1
497179696,0,20-Oct-59,40,0,12,0,No,94000,Yes,F,Doctors,Home Maker,25,Private,10790,4,SUV,no,No,0,0,14,Highly Urban/ Urban,0,1
341780638,0,24-Apr-42,57,0,11,74000,No,224000,No,M,Masters,Professional,44,Commercial,28760,6,Panel Truck,yes,No,0,0,12,Highly Urban/ Urban,0,1
446639717,1,18-Dec-53,45,3,15,80000,No,,Yes,F,Masters,Lawyer,5,Private,27670,1,Minivan,no,No,0,0,13,Highly Urban/ Urban,0,1
146100539,0,27-Jun-57,42,0,9,48000,No,194000,No,F,High School,Manager,44,Private,20390,6,Sports Car,no,No,0,7170,7,Highly Urban/ Urban,2,1
959778671,0,28-Dec-49,49,0,8,39000,No,169000,No,M,Below High School,Clerical,14,Private,10270,4,Pickup,yes,No,3,0,11,Highly Urban/ Urban,0,0.903
30353120,0,1-Jun-43,56,0,15,104000,No,296000,Yes,F,Masters,Lawyer,34,Private,7100,7,SUV,no,Yes,2,0,11,Highly Urban/ Urban,0,1
952493302,0,28-Feb-41,58,0,13,,No,,No,M,Bachelors,Professional,20,Commercial,27140,7,Panel Truck,yes,No,0,0,15,Highly Urban/ Urban,0,0.789
879619807,0,20-Feb-45,54,0,14,107000,No,313000,Yes,M,Masters,Lawyer,25,Private,6900,1,Pickup,yes,No,0,5582,15,Highly Urban/ Urban,1,1
700043765,0,11-Sep-54,45,2,9,47000,No,224000,Yes,F,Bachelors,Manager,49,Private,27410,1,SUV,no,Yes,0,0,10,Highly Urban/ Urban,0,1
146989842,0,10-Apr-50,49,0,10,70000,No,239000,No,M,Masters,Lawyer,27,Private,17520,7,Van,no,No,1,0,9,Highly Urban/ Urban,0,1
477827686,0,2-Oct-44,55,0,14,35000,No,131000,Yes,F,High School,Blue Collar,27,Commercial,18880,7,Pickup,no,No,0,1274,1,Highly Urban/ Urban,6,1
288703684,0,13-Apr-64,35,0,10,91000,No,248000,Yes,F,Masters,Lawyer,34,Private,7430,1,SUV,no,No,4,0,18,Highly Urban/ Urban,0,1
355027902,0,12-Dec-42,56,0,6,83000,No,303000,No,M,Masters,Unknown,33,Commercial,39480,1,Panel Truck,yes,No,4,0,18,Highly Urban/ Urban,0,1
789902663,0,12-Nov-59,40,1,11,2000,Yes,,No,F,Doctors,Home Maker,21,Private,20630,1,Minivan,no,No,2,0,11,Highly Urban/ Urban,0,1
924730128,0,27-May-56,43,0,12,111000,No,,No,M,Masters,Manager,50,Private,30670,6,Minivan,no,No,0,0,18,Highly Urban/ Urban,0,1
694914388,1,30-Nov-58,40,2,14,22000,No,,Yes,M,High School,Student,30,Commercial,14070,1,Minivan,yes,No,0,0,1,Highly Rural/ Rural,0,1
225837822,0,8-Oct-51,48,0,10,33000,No,171000,No,M,Bachelors,Professional,13,Commercial,11550,1,Pickup,no,Yes,13,1473,13,Highly Rural/ Rural,3,0.912
198047433,0,14-Apr-51,48,0,10,68000,No,,No,F,Bachelors,Professional,36,Private,6300,11,SUV,no,No,0,0,1,Highly Urban/ Urban,0,1
452373400,2,9-Aug-55,44,4,17,,No,229000,Yes,M,High School,Blue Collar,26,Commercial,6420,6,Minivan,yes,No,5,0,1,Highly Urban/ Urban,0,1
249889271,0,10-Oct-38,61,0,,122000,No,378000,Yes,F,Masters,Lawyer,63,Private,19770,12,Sports Car,no,No,0,0,7,Highly Rural/ Rural,0,1
261603289,0,17-Aug-62,37,0,7,85000,No,273000,No,F,Bachelors,Manager,69,Commercial,32410,5,Van,no,No,8,0,8,Highly Urban/ Urban,0,1
303260967,0,31-Mar-55,44,1,13,53000,No,191000,Yes,F,High School,Blue Collar,28,Commercial,30000,4,Panel Truck,no,No,3,0,6,Highly Urban/ Urban,0,1
59838903,0,23-Feb-46,53,0,9,180000,No,506000,Yes,F,Doctors,Doctor,32,Private,30920,5,SUV,no,No,0,0,,Highly Urban/ Urban,0,1
520572159,0,19-Oct-59,40,0,10,99000,No,,No,M,Bachelors,Blue Collar,19,Commercial,23520,1,Minivan,yes,No,0,4268,1,Highly Urban/ Urban,3,1
713692930,0,18-Aug-61,38,2,13,30000,Yes,,No,M,High School,Clerical,21,Private,8250,7,Minivan,yes,No,4,0,,Highly Urban/ Urban,0,0.606
