x,y,group
3.4138929319,-1.432015304,1
-3.687606942,0.4089084639,1
-0.12900502,0.0302310437,0
0.0543308339,-0.007691754,0
-3.884898197,0.1109445313,1
-1.307028999,2.7662354222,1
-0.708751472,-2.977632971,1
0.0792692007,-0.29711124,0
0.5452059423,-0.322823446,0
0.1872813264,-3.721600485,1
-1.92049508,-2.436235182,1
0.867523947,3.4787974967,1
-0.819760637,3.7365162027,1
-0.376918054,-0.670095601,0
0.186149901,-0.382919681,0
-3.150822338,0.4185648405,1
-0.633435278,-2.523115785,1
0.1982651447,-0.160193431,0
-1.996971822,2.2647796852,1
0.3209052451,-0.831628546,0
0.7670480104,-2.677905884,1
-3.096736658,-0.70716197,1
-2.586103483,-0.987896441,1
3.0991499526,-0.684545277,1
0.2262668762,0.0869807583,0
0.4471248559,-0.150334971,0
-2.308209862,2.9316053122,1
-0.04379056,0.1785734469,0
-1.918942477,-1.749147259,1
-0.743327953,3.6227971374,1
0.1771591162,-0.272545032,0
2.778998382,2.5457851101,1
3.1089067429,-1.403456958,1
0.6129282183,3.4075922408,1
0.5821268619,0.5282746717,0
0.059742196,-3.273865933,1
-2.356991676,2.2759743262,1
-0.098718358,0.8912901482,0
-0.445409724,-0.179589705,0
2.881171302,2.1406255316,1
0.2544069485,-0.264339502,0
-0.991093416,-3.271474105,1
0.0733818243,0.0728886973,0
-0.048969505,0.0031443976,0
-1.718654957,2.6299815251,1
2.5474615851,-0.82961695,1
-0.283016823,0.1521214928,0
-0.081100518,-0.255726944,0
2.612454399,2.3444320423,1
-2.088525562,3.3025187147,1
-2.507383672,0.3121294103,1
-1.085036456,0.1249611046,0
3.5179090532,1.7289738216,1
-2.342715734,-2.176109493,1
0.5755570741,0.4646926095,0
3.2916199878,0.2725305365,1
0.1621971057,-1.080474802,0
-0.210837874,-0.394723408,0
0.2666912075,0.2056944942,0
-0.863415177,-2.853795951,1
0.245597849,3.2735943664,1
-0.044290376,3.0904669778,1
0.1426583631,0.7312896324,0
3.3556173785,-1.457031149,1
0.7503501031,-0.221499273,0
-2.730990283,-0.368487876,1
3.1256478407,1.7501996726,1
-2.20793511,-1.559690848,1
2.8165877878,0.5224155786,1
-3.635315538,-0.479875354,1
2.9051896629,-0.763842968,1
2.9682663636,-0.40001544,1
-0.553899104,-0.655729907,0
1.6363208775,2.1695709615,1
0.3155843542,0.3197585719,0
0.2256281522,-0.151912085,0
2.0475121758,3.1156033326,1
0.0131302957,-0.264837197,0
-1.056634575,3.5602316477,1
2.3325624114,2.0479933111,1
0.9897269296,-0.218402261,0
-0.213442567,0.087905572,0
-3.170073007,-2.247298883,1
0.559585214,-0.536081307,0
-2.248608998,2.9163565148,1
0.3160180942,-3.403767921,1
0.3624855367,-2.787352059,1
0.5966165892,0.0728201131,0
0.1790557137,0.3623907851,0
-0.628692491,-0.764569242,0
-0.477752775,-0.070583521,0
-3.003804191,-0.857904114,1
0.4982411291,0.0043986589,0
-1.745280614,2.9259678525,1
-0.843931185,-2.647062707,1
-1.877864673,1.6489124905,1
-2.677692316,-0.515405529,1
1.2985077355,2.599365637,1
3.2485745316,-0.915576944,1
3.1044098318,1.7634712034,1
-0.022156533,0.4343353596,0
-1.821632687,3.1378974591,1
-3.129758846,-0.036634033,1
-0.066580685,-0.032783186,0
1.0921951019,2.286579044,1
-1.844574763,1.6833598299,1
-0.299906989,-0.704035067,0
-0.000815867,-0.237572291,0
-0.077376503,-0.134031467,0
-1.274517013,2.9754947451,1
0.1952260328,1.126255294,0
-1.981632645,-2.038907022,1
-1.4320954,-2.534857961,1
-0.706319989,0.6532818274,0
0.0717729196,0.0870554017,0
-1.317131976,3.241675253,1
2.3464113431,-2.71852336,1
-1.900221473,3.345428477,1
1.4258746918,3.2246004306,1
-0.547444678,-0.681822568,0
0.0555228356,-0.853889424,0
2.3026440436,2.4943691765,1
-0.107621686,3.3704130958,1
-0.028988776,0.5336620685,0
2.3333996812,-1.365306428,1
1.9673673934,1.8817460624,1
0.2751691385,0.1661678202,0
0.4900873265,0.2510232882,0
0.0748066113,-0.070584413,0
2.9983317977,1.76055824,1
0.411824791,-0.059363378,0
-2.798301668,-0.307915413,1
-0.25871397,-0.39412528,0
-0.042334056,-0.452131543,0
0.7983971682,-0.39686487,0
0.4850603526,0.6459387053,0
-0.110629173,0.6543435087,0
0.374934396,0.162525573,0
-2.74523483,0.5671879243,1
-0.76068879,-0.143843268,0
-2.962744717,-2.118878674,1
-3.17777221,-0.06179911,1
-0.373361217,0.1854323356,0
-3.324970823,1.4743209246,1
-1.762495162,-2.120849308,1
-1.641117561,3.5132975506,1
-0.179301525,-0.035125814,0
-0.063245464,0.0030526422,0
-2.714981896,-0.390436166,1
1.6055198468,-2.614104464,1
0.2073132448,-1.121295713,0
-0.350915055,-0.931112228,0
-0.243494109,-0.761409778,0
-1.500516386,2.6743575917,1
-1.962148228,-2.640684882,1
0.3580338193,-0.451487116,0
-0.652172542,0.3050889256,0
2.8933892008,-0.267303927,1
-0.283856826,2.8015444876,1
-1.151052916,3.1696512752,1
-2.704702775,2.15315288,1
-3.12808247,-1.816043899,1
-1.888126805,-1.908185155,1
1.8537326052,3.414136715,1
0.0256293349,0.0157465402,0
-0.627416529,-0.391296045,0
2.8334024303,-0.92003811,1
1.2626592187,-2.63763226,1
3.2252695921,0.5030256189,1
-2.815655623,1.4427143348,1
-0.190600891,0.7193291595,0
-0.808821182,0.5013354343,0
0.1286969818,0.2846345854,0
-1.311406591,2.80813498,1
3.2771385001,-1.326203575,1
2.457216662,-1.398998102,1
1.0825453833,-3.215156208,1
-0.269511439,3.8889855143,1
0.7098133393,-0.268999935,0
1.7942900059,-2.840075992,1
0.6329531462,0.5107573682,0
-0.509542932,-0.131267596,0
0.4968113706,-0.620097082,0
-0.383138461,0.1618944953,0
-3.37673681,-1.867558549,1
3.1473093494,-0.125633459,1
0.3145960497,1.0291854769,0
-3.037275316,1.6920618754,1
-2.48166518,-0.368317942,1
-1.487730488,2.0441377431,1
-1.657928217,2.3191591001,1
0.632272954,0.4024269543,0
-1.771769807,2.2771809101,1
-0.746710888,-3.587031921,1
-2.265092311,1.7631456628,1
-2.147771717,-3.045090048,1
3.8892712305,-0.413248664,1
-0.086047715,-0.041610385,0
0.4050333762,3.3704685369,1
0.1726908558,0.9546906506,0
-0.356765251,-0.985438791,0
1.2446577255,2.7266000289,1
-0.926704938,2.3569691336,1
0.3246056794,-0.322484096,0
0.1786706542,0.4333137255,0
0.3051707354,0.0387805946,0
0.1973791857,0.6689236242,0
-2.392377542,-1.126481825,1
-0.107790454,-0.06627447,0
-0.897842634,-0.116469784,0
-0.110576921,0.5334882148,0
3.3923060139,-1.229838438,1
3.3495958831,0.6713186205,1
-0.190218037,-0.829748934,0
1.5445125411,3.1348161881,1
-0.083704638,0.2501366023,0
-2.759392805,-1.840282214,1
-1.9225248,2.9095117352,1
0.3407390241,-0.217103224,0
-0.165014413,0.1147853441,0
-0.21855225,-1.064116897,0
-1.5999884,2.1560157174,1
0.9046403294,-3.192394995,1
2.525483836,0.5625014614,1
-1.558451858,-3.102441467,1
-0.094512664,0.064805497,0
-2.35442856,1.4796572225,1
-1.434131891,2.5822556307,1
-1.039250677,2.2943756715,1
0.0931365724,3.2800249363,1
0.2779511064,-0.670283434,0
0.2928737691,-0.172965841,0
2.1398154099,2.141504375,1
-0.083139101,-0.02467961,0
-0.17723766,-3.783027022,1
-2.588175635,-2.591662701,1
-0.354333964,0.4472555367,0
0.0211805132,0.020869308,0
-0.402146521,0.7243827519,0
-0.269541238,-0.376607881,0
0.4325471392,-0.826718744,0
-0.071445869,-0.002278999,0
-0.496237067,0.8021579369,0
2.9410931918,1.2113801536,1
0.7309368322,-0.868733048,0
2.5009617293,0.9847986698,1
-2.899848685,-2.179694997,1
-0.064875837,0.6398036337,0
-0.021219353,0.2022771354,0
1.308744128,3.1623692432,1
2.4590935788,-3.002966341,1
2.5909878489,-1.600030435,1
0.4311298395,3.0689803736,1
-0.532183182,1.0102486553,0
-2.831882744,0.2400397145,1
-2.859706024,-1.83837525,1
1.4272965353,3.6102773274,1
2.4528865759,2.5348325899,1
0.8242360669,-0.575344177,0
0.591061683,-2.650357843,1
3.0142567213,-1.849697092,1
0.9325252608,2.9213793781,1
0.1647601159,0.9182939814,0
0.2354752298,2.5306533994,1
3.3193543503,0.840954591,1
0.9067712634,0.7455020579,0
-3.022963886,-0.696559126,1
-0.691757505,-0.616448789,0
-3.295932379,-1.627468535,1
0.0514276398,-0.006529412,0
-0.515938214,2.643070168,1
0.0405410546,-0.07013912,0
0.7907377853,0.0162465594,0
-0.662154513,0.9059576578,0
-0.325892256,0.6050175621,0
1.1332712551,-2.687474988,1
-0.655446746,0.1476760556,0
-0.069171253,0.1132335211,0
0.4319172456,0.3460926181,0
-1.939703071,-3.107671057,1
1.833400723,2.4966972575,1
0.1427429284,-0.139059565,0
0.786986542,3.825428748,1
-3.303820423,1.4656459054,1
3.4460217342,-1.827447197,1
-2.045302949,-2.752761597,1
0.5813576554,-0.856007258,0
2.825576198,-0.036837873,1
-1.091189628,3.4036533096,1
-2.338121388,-3.020041785,1
1.4979274495,-2.565135698,1
-2.22986148,1.8781597541,1
-3.221541109,-2.191991881,1
-2.860274872,-2.155686097,1
0.06961014,0.0597025027,0
3.521576521,0.058539207,1
-3.682072859,-0.729173306,1
0.0621461739,-0.242518958,0
-2.246567803,-2.995276274,1
0.5955394411,-1.021541146,0
2.3948649369,1.2906262108,1
1.2312790797,-3.107922512,1
-3.726105713,0.9997481518,1
-1.031996818,2.636295717,1
0.3075203911,-0.376737871,0
1.6231258574,3.523445207,1
0.9991138603,2.7148625864,1
1.9954505399,-2.027265613,1
3.3981311549,0.2090643301,1
-2.641108322,1.576825212,1
1.6921801476,2.3919240704,1
-0.499540024,1.0309471176,0
3.2263288373,-0.62463106,1
0.0557697166,0.083278864,0
-0.525087559,-0.929657473,0
-3.112707284,-1.633818246,1
2.8786163985,0.3816075248,1
0.7039072091,0.2230923607,0
-2.619247468,-2.216879125,1
2.2155353691,-1.592238732,1
3.0096340293,0.9512397374,1
-0.840610722,3.450062265,1
-1.609609589,2.9475610809,1
-2.46836153,-2.107663195,1
-2.397269641,-1.121357334,1
0.5573479338,0.0285207899,0
-0.124663989,0.0041884197,0
0.2900257019,-2.506612028,1
2.2954631273,1.4288106363,1
-2.393938368,1.5162320278,1
-0.878641948,-0.503277153,0
-0.175121914,0.5052125203,0
3.6066965105,-1.445234783,1
0.4697216652,-0.709838132,0
-1.538302337,-3.022927305,1
-1.738617881,2.5173416098,1
-0.012489128,0.1489680047,0
0.7657164085,-0.891162835,0
0.3620397594,-2.821194795,1
1.5594014873,2.4791811063,1
-0.573989243,3.5341934458,1
1.8922970463,-2.676841299,1
1.9257782744,3.1236564752,1
-0.087106269,0.2290212476,0
-2.767672661,1.9677424317,1
-1.311126456,2.5024913449,1
-1.864430674,1.9884492779,1
3.1008136089,2.229069761,1
-2.792888189,-0.527375784,1
-1.136214454,0.3127956426,0
0.2801821635,-0.047963148,0
-3.453260723,-0.629075632,1
0.01698534,-0.028611689,0
2.7834601274,1.0747814854,1
-2.05419699,-2.009437942,1
0.5151914694,-0.116508985,0
0.4041827262,-0.748264296,0
-0.884434578,-3.486374586,1
-0.672122029,-0.833457537,0
0.3441807679,-0.265336032,0
1.1686450073,-3.512721556,1
3.0431218342,1.6925711179,1
-0.484484491,3.5458051583,1
3.2627068291,-1.306026083,1
-2.667370209,-2.388983936,1
2.7274095342,0.3026005944,1
0.123721351,0.0975542553,0
-3.303676065,0.5410640443,1
-3.199288932,2.2187615135,1
0.2202189927,0.0294272332,0
-2.531368987,2.647131609,1
-1.161384439,0.2894129688,0
0.3294627381,-0.790177466,0
0.4887761862,0.5520963886,0
-2.81928767,2.1298077635,1
1.1928313727,-2.922558342,1
-2.204650386,1.2542797502,1
0.0557220836,0.2639835439,0
-0.501366118,-0.616249147,0
-0.19770503,-0.565222091,0
-0.620897383,3.865830787,1
1.0635589011,-3.159447517,1
-1.121617912,-3.16516225,1
3.5412090823,0.6619113152,1
-0.418337385,-0.525311556,0
-0.390128253,0.7885957207,0
3.6052152214,0.8880493477,1
-0.589375294,-0.582235356,0
-2.801744559,-0.450773821,1
-0.667474672,-2.67746651,1
-2.609475853,0.9526553896,1
-2.749324466,0.7499228899,1
3.6463843923,-0.39044582,1
-0.015861129,0.0746908594,0
-1.857146145,2.9858161564,1
-1.132526094,-2.601351581,1
-0.400678229,-0.457739304,0
-3.14399475,1.3359905972,1
0.1009397971,-0.07021946,0
0.8444570583,-2.987804037,1
0.9603782833,-0.299924233,0
2.7562010541,2.6201956036,1
-3.423077689,0.6626871924,1
0.5771485467,-0.426358693,0
0.8190761264,0.2575003365,0
2.7578337765,2.2575481436,1
-0.047767681,0.6176704511,0
0.4160311634,0.1037621741,0
0.7207675639,0.7681488087,0
-0.992443981,0.5795653986,0
-1.57181937,2.4070170525,1
3.1971871349,-1.01970181,1
-1.072633671,-3.194554741,1
1.666618949,-2.721147576,1
0.1912687528,0.3158649895,0
-3.318134472,0.1835803657,1
0.7862797616,0.6902134203,0
1.4436772958,2.3253414728,1
-1.661048067,2.9408622888,1
1.1961356157,0.0028792306,0
0.9169644705,2.7757001078,1
-0.008822288,2.8686650303,1
-0.056750964,-0.976262205,0
0.1617745455,0.6149255052,0
3.4677636387,0.1492553985,1
-3.2167478,1.3897049556,1
-3.161331585,1.5943693872,1
-0.006765764,-0.031513549,0
-0.451735703,0.0570864631,0
2.7650790784,-0.926038313,1
-0.048047253,0.0885365768,0
0.0111676386,-0.227393344,0
-0.012059401,-0.076563343,0
2.5157294974,0.9780100481,1
0.3611546083,-0.781439635,0
-1.733195436,-2.196570238,1
-0.007192709,0.1618429133,0
-2.226078494,-1.727609969,1
0.3682033654,-0.987430282,0
-0.07600993,0.4124021888,0
1.3295032612,2.6269302867,1
-0.074697129,0.111761641,0
-0.147409078,2.6200804631,1
-0.122486968,0.1319641757,0
0.5031013567,-0.108764923,0
0.1791119589,0.1956592234,0
2.8871206108,2.5236961986,1
-2.093556413,2.7634063576,1
-0.010634422,2.519199411,1
-0.296633358,2.6961306987,1
1.0987058013,0.4298164772,0
-0.374340253,0.7430377445,0
-2.734127957,-0.810315285,1
0.897552505,-0.292971751,0
3.4078773899,-0.845319263,1
0.0686735773,-0.425924094,0
3.3839981322,-1.65050452,1
2.6402553243,0.8751461444,1
-0.44643659,3.7793194659,1
-0.202341123,-0.0050728,0
0.4311814304,0.1931389528,0
2.3848272668,0.7445473166,1
2.6093673656,0.264781483,1
-0.918764144,2.7020768024,1
2.6812993562,-0.601306466,1
-0.008557942,-0.003886262,0
2.6861161327,-1.431293565,1
-0.01136403,-0.12299575,0
-2.200049045,1.2950415169,1
-0.657061668,-0.255913243,0
2.4736182865,0.012898922,1
-2.846032295,-1.087780603,1
0.2870323842,-0.686230661,0
0.304950185,-3.581385914,1
3.1264027143,0.7401393619,1
-0.023623748,0.1349550178,0
3.0139120595,-0.630782549,1
-0.663892242,2.6908146273,1
3.086747887,2.2831623654,1
1.0672545507,-0.412063214,0
-0.385517461,-3.471125293,1
0.778941906,0.9307605171,0
0.5443896275,-0.245053491,0
3.3035544721,0.4163675003,1
1.5421183458,-2.185782685,1
-0.641954351,-1.007553855,0
2.6790656317,-1.656428112,1
0.7842659965,-0.780346666,0
-0.805083045,2.6546536556,1
-2.976376618,-0.547649054,1
-0.012721491,-0.045205142,0
-0.185367207,0.8763732139,0
-1.240988168,3.2250581105,1
-2.753860657,-2.76287271,1
-0.784881415,3.6101585916,1
-2.400090622,-1.985129603,1
-0.322636364,0.1537632078,0
-0.833392733,-0.380430202,0
-1.526727654,2.2373150047,1
0.5377159986,-0.240565563,0
-2.181742784,3.0828577433,1
0.0149742286,0.1435503601,0
-0.259410479,-0.21479396,0
0.054812556,-0.010383597,0
0.1826384304,0.9068680549,0
0.6865585315,3.5843941733,1
-3.293964877,2.0250380036,1
-0.901489454,0.3188692534,0
-1.683639016,-2.428461713,1
-2.609358766,-0.768346439,1
-1.646487234,2.8948757702,1
1.1001218972,3.0684875146,1
2.9605727565,-0.291604513,1
-0.680886022,-0.00098059,0
0.5450534218,-0.435378668,0
-0.109715969,0.0843204988,0
2.4189193566,-2.320814644,1
2.6699931085,-0.999778474,1
0.9142342689,0.157507522,0
-0.883278609,0.0680052644,0
2.5196963503,1.7059337934,1
-0.318427846,-0.305569707,0
0.1699558238,-2.57120044,1
-1.220954831,-2.950101336,1
3.882072136,0.3444461905,1
-0.351304979,-1.141521345,0
-0.381824416,0.2757846244,0
0.5291129062,0.3421822342,0
-0.033819083,-0.271833837,0
-2.502050514,1.1590073659,1
2.5616813686,0.5670472369,1
0.3488456469,-3.556862951,1
0.1747233407,0.0449068245,0
-0.732765177,-3.811832752,1
2.6269666246,1.975419343,1
2.685408304,1.3948491156,1
0.3575549032,0.9594518424,0
2.9407483185,2.4089413167,1
-2.423141815,-0.612040869,1
-1.333230915,2.1160520662,1
-0.744756011,-0.609738168,0
0.2291267269,0.1882458603,0
-0.332297192,0.0944080643,0
-0.349165975,0.1300598322,0
0.3415874381,-0.314983268,0
-0.337716718,-0.410892713,0
0.1919985632,-0.724451667,0
-0.309893517,-2.707972193,1
-3.211555058,-1.447283,1
-1.401088144,-3.181426094,1
3.0884745944,-0.151437072,1
1.3446465453,2.9416734997,1
0.3351141769,-0.249062669,0
-1.287301136,3.5000469144,1
-0.0033067,-0.019774114,0
-0.645513692,0.6406515812,0
2.6079932907,-2.014771032,1
2.392989745,-0.644575748,1
-0.129215015,-2.631117829,1
2.7577127378,-0.685340361,1
-0.61863373,-0.864028321,0
0.8435952553,0.3854119452,0
0.0604584476,-0.1432785,0
0.6784240543,-0.493697718,0
-1.360662586,3.1235232386,1
0.0058978765,0.6274574359,0
-0.371514065,-0.714238997,0
-0.35033249,-0.211814145,0
2.9905023885,-0.799120829,1
-3.320758609,-0.61106979,1
-0.501689831,3.1430202487,1
0.0637132335,-0.295530136,0
0.8666008542,3.3693195632,1
3.0085014114,-1.444690913,1
-0.523606398,-0.020428967,0
2.6817777567,1.0160450632,1
-1.934263603,-2.060284362,1
0.3696891023,3.2048017569,1
-1.734004043,-3.406343454,1
1.0681771501,-2.313168807,1
1.7818583238,2.3339321701,1
0.2785732363,0.2731886348,0
2.4349363049,2.119819291,1
0.1671324097,-0.201291525,0
0.2763239667,0.4989586652,0
-0.407457902,0.1971494291,0
-0.383677542,-0.914711623,0
2.1364735329,-2.250234046,1
-2.558328119,0.8480992051,1
-1.135199284,2.6672607131,1
-0.861790219,0.0520085962,0
-0.045023953,0.9503830995,0
-3.046867802,-0.763890055,1
-1.595861067,2.3737119408,1
0.4022112863,-2.827819721,1
-0.33864679,-3.002395178,1
-0.046538596,-0.360989049,0
-0.311857589,-2.468423202,1
-1.679806525,1.8351340234,1
2.9515943231,0.494168334,1
0.8121249533,-0.109320481,0
2.1484361599,-1.928317122,1
0.1706767811,0.1836256731,0
0.741857686,2.9241389857,1
-0.26272986,0.1072054347,0
-2.67638958,-1.060521077,1
2.6080328226,-1.966830324,1
-0.300460965,0.2651444656,0
0.296661685,-0.90550176,0
0.5703734496,-0.148064087,0
-0.623946484,0.6066630256,0
-0.01128919,-0.756176459,0
-0.44839544,0.5793789574,0
-0.191297952,-0.550182557,0
3.1453285134,-0.861368517,1
-3.331944548,1.2877339839,1
2.7756747362,2.1013457751,1
-3.303100487,-1.048711881,1
2.0012197626,-3.086124609,1
-0.296671197,0.7608075528,0
0.053012477,1.0183592314,0
-0.945645966,3.1205293237,1
-2.666503075,-1.132808078,1
-3.144910029,-2.200715357,1
1.7586740474,3.4598609624,1
3.4965465773,0.1814330881,1
3.2730108129,-2.090621137,1
1.8514986404,-2.694122363,1
-0.199564308,-0.566949188,0
-2.238360189,1.6913921286,1
-0.041625375,-0.042278876,0
0.1100487205,0.0675955688,0
-0.005499108,0.7909968538,0
-0.240029606,-0.225531856,0
-0.124291338,0.0111058139,0
0.5425265254,2.9818646144,1
-0.906545863,-3.477051818,1
-2.266569569,1.4867350892,1
-0.271522928,0.1674633508,0
-0.531447293,0.1398639518,0
0.7694136581,0.3506159666,0
2.0172698053,-3.299364658,1
0.9104918156,0.2359672848,0
-0.712124979,0.3742326047,0
-2.708669544,1.0265178974,1
-2.614571172,0.3739312901,1
0.0752440731,-0.026821307,0
-0.082816224,-1.072152339,0
-0.000730743,0.004119259,0
-0.143055335,0.1567508185,0
1.1226301853,0.2167473331,0
-0.20869943,0.9355197717,0
-0.964942228,3.5275781096,1
-1.310813601,-3.357095505,1
1.7182087457,3.1796640459,1
-0.653454303,-2.82088881,1
-2.11360076,1.6952174036,1
-2.530263251,0.3270714769,1
0.9180327955,-2.65021683,1
-2.511636803,-1.473462588,1
2.4439412635,-2.218099141,1
0.9337535314,-2.575373322,1
-0.198779211,0.1278539142,0
-0.141582952,0.2693810881,0
-1.215247519,0.1140604061,0
3.4829980684,0.4682868324,1
1.3866224377,-2.248343695,1
-1.686405729,2.5019116795,1
1.3551941341,2.1931599426,1
1.7542863392,-2.025903766,1
1.6804745464,-2.142970733,1
-0.184944859,-0.726542558,0
2.3119442028,1.5422722005,1
0.7806128891,2.6940305757,1
-1.49190594,3.5943357273,1
0.0192315159,0.0873380172,0
-1.206563798,0.2150338804,0
-2.324350053,1.8512675126,1
2.8272984318,-0.376984731,1
1.014332544,-0.521288536,0
0.0172318388,-0.007205518,0
-3.212720189,1.5074244445,1
-0.857326756,3.1673113229,1
3.1985282557,1.1969099923,1
0.4161745863,-3.626363274,1
-0.07480641,-0.040756405,0
2.2103784327,1.6778940951,1
0.2164988048,0.9402869655,0
-0.992312912,-3.5635295,1
0.600179004,3.2432050403,1
-2.631761529,2.4809417537,1
-0.247830685,-0.612962498,0
-0.881018781,-0.246043481,0
-0.784844572,2.7480999716,1
-0.291431291,0.3043158824,0
2.46979462,2.6479764006,1
-0.627558798,2.5829065003,1
-1.023499969,0.4422597844,0
-3.064042243,0.3013685501,1
2.2365028051,-3.041169061,1
0.2010170367,0.6943174115,0
0.9897681668,-0.203145236,0
-0.398843205,-1.151039491,0
-0.201940085,0.1627140849,0
2.4980629329,2.5532767588,1
0.4458998138,0.3744104109,0
0.123145404,-0.072579487,0
0.4936090242,-3.247595652,1
-3.151780681,-1.93310024,1
-0.64062448,0.5398378576,0
0.8697817282,2.9202226836,1
0.1031441434,0.8955150109,0
-0.97075051,3.1766420443,1
-0.728390083,3.688551671,1
-0.400101154,-1.131546367,0
-2.105019729,1.9790439096,1
-2.492884106,0.0476947068,1
2.6721805514,-0.84440626,1
-2.88214625,-0.910248622,1
-0.011699204,0.9092674079,0
0.3294921944,-1.153670202,0
0.5240341783,0.3114756146,0
3.3546669582,-1.917149179,1
0.141163774,3.5527820957,1
1.1870897477,3.4788739293,1
-1.494747455,-3.493682961,1
0.2047151066,-0.005441884,0
0.6060072617,3.6052310999,1
-0.263540407,-0.44027604,0
-1.115247068,-0.070744919,0
0.0243091498,-0.521946575,0
-2.751270243,1.6118926374,1
3.2585111787,1.3248650929,1
-0.546479805,-0.283669683,0
-0.241536023,-1.105186555,0
0.4812051399,-0.587249429,0
-2.359100075,-2.029902787,1
0.6576377354,-0.229344727,0
0.0728431745,0.2396066372,0
-0.556486471,3.2207307643,1
-0.241523411,-2.674127039,1
0.8803886871,0.3388663722,0
1.5753084872,1.9242419842,1
-1.967809209,2.6451666607,1
0.5014577423,2.8849870768,1
0.231644807,-1.119756211,0
-0.526875944,0.1445800076,0
-1.018919411,-3.526654466,1
0.2113348358,3.4383103921,1
2.5315787335,1.4612379135,1
0.0685803351,-0.724658416,0
-0.714433529,-0.189185083,0
2.4622495871,2.7072353861,1
-3.566647449,0.6161785447,1
-2.684005941,1.3618635663,1
-0.721416115,-0.161267167,0
-1.181648771,-0.043046657,0
-2.549355633,-2.411025326,1
-0.215679132,-3.143038973,1
2.3120377718,2.988695455,1
0.8507131297,0.628432932,0
-0.184587701,0.0994388516,0
2.0294828666,2.6644310697,1
0.3163029822,-0.649352537,0
0.5768554517,-1.085127083,0
-3.097152699,1.4745037157,1
0.5524989678,-0.900942439,0
0.0943677441,-0.478896896,0
-3.702808718,-0.524698981,1
-0.065260631,0.0413436941,0
-2.451464955,0.9166001153,1
1.8446531355,2.7474611723,1
0.4797149244,-2.932329572,1
-0.168543542,-0.006384184,0
-0.862675161,-0.450312762,0
-0.650811479,2.7635405658,1
-0.074219956,1.1006450139,0
-1.717687965,-2.034441072,1
-3.603843344,0.3375266323,1
0.1130805364,0.0349465361,0
0.1786094672,0.1705721207,0
3.5004410893,0.0788756169,1
0.6794947869,0.0343088089,0
1.0092496326,-0.356433617,0
0.0827151627,1.0176138547,0
2.6223654984,2.4620392096,1
1.3245552091,-2.88432326,1
-0.440142506,-0.067490438,0
-3.181598122,2.1104035359,1
1.9828106106,-1.68887238,1
3.5491505634,0.8410676012,1
-0.673415592,-2.440125423,1
1.3080498697,-2.845175874,1
1.377474773,2.4951035602,1
-2.345170031,-1.281294619,1
1.4905491237,-2.781851163,1
0.1806469841,0.147286706,0
1.8736038428,2.3838994461,1
-0.04949575,-0.703354707,0
-3.068215529,0.6908694051,1
0.0942883552,-0.000969545,0
-0.281616426,-0.89961175,0
3.1247121026,0.9377092463,1
2.882067713,-0.945728232,1
3.1519619478,-0.687869834,1
-0.360473565,0.641304436,0
-2.525521664,-0.816607082,1
2.48451103,0.9691307589,1
0.2719288249,-0.387393629,0
-2.538090109,1.2026395416,1
0.5724180601,2.6686137395,1
0.7736830502,0.4015127178,0
0.2241327239,0.0982338317,0
-0.442130291,0.5053352522,0
-2.269029197,1.4495452162,1
-2.320520932,2.6901324535,1
-3.038924825,-0.295793446,1
3.3945929281,-1.409850237,1
3.0527423147,1.3516488163,1
0.7514375889,0.2382699099,0
0.3900117595,0.2589146372,0
-0.490326821,-0.38567522,0
2.7838982645,0.0244132939,1
-2.391652371,-1.997270682,1
-0.668402818,-0.288906872,0
0.7205908266,-0.777734395,0
0.06288676,-0.85632644,0
-0.101069158,-0.862158134,0
2.9838631428,-1.108295595,1
-1.851117797,3.3521726494,1
-0.266432,-0.112426787,0
0.3421222519,0.1892917215,0
2.6486521336,0.7742401334,1
0.2593853715,0.3237377261,0
0.021403304,-0.280601195,0
-0.409135713,0.1134344985,0
-3.241663042,-1.20947784,1
-3.164673462,1.6181849766,1
-0.537849652,2.5265601136,1
0.5888377063,-0.180589266,0
-0.706199098,-0.786998505,0
-1.081606982,2.5987753302,1
-2.005349746,2.2719475436,1
2.7350191001,-0.402001723,1
-0.790611341,0.2774996825,0
-0.006241246,0.0974996406,0
0.0401066492,-1.1283128,0
-0.1129708,-0.29405098,0
-0.005863579,3.1677321481,1
1.6954286713,2.0693743423,1
2.4528461295,1.2833154477,1
-0.424672201,-0.276224254,0
-0.24232273,0.3372094074,0
-0.217618432,3.1835780914,1
-3.041074494,0.3529367082,1
-3.586444634,-0.370985625,1
-0.104592593,0.8728806685,0
0.5527081239,-0.548478396,0
3.095345842,0.4262100354,1
2.3759084828,2.5559791261,1
-1.044950161,0.3392284143,0
-3.823477691,-0.297689417,1
0.1086139872,0.8022017944,0
-0.016960774,-0.004382284,0
-0.548358883,2.6198734761,1
-2.71479332,0.9599291952,1
-0.450556926,-0.169731347,0
-0.034127064,-0.120145198,0
-0.307908369,-0.769287616,0
-0.339794947,0.3361368352,0
0.3454941405,0.5599022181,0
-0.391606665,-3.363952535,1
0.8322119947,2.3534604229,1
-0.025370995,0.9561003229,0
-3.048404293,0.0586981172,1
-0.238125354,0.7636564544,0
-1.340670028,2.8381899562,1
-2.924199475,0.8877970764,1
-0.024480713,1.1154203533,0
-0.283281785,0.0907454481,0
